GeoStateProvinceKey,GeoStateProvinceCode,GeoCountryKey,GeoStateProvinceName,SourceSystemKey,BatchId,LoadedAtUtc
317,GSP000317,84,Summit GeoStateProvince 317,1,1,2026-08-24T00:00:00.000
318,GSP000318,171,Northstar GeoStateProvince 318,1,1,2026-08-24T00:00:00.000
319,GSP000319,3,Titan GeoStateProvince 319,1,1,2026-08-24T00:00:00.000
320,GSP000320,169,Quartz GeoStateProvince 320,1,1,2026-08-24T00:00:00.000
321,GSP000321,90,Granite GeoStateProvince 321,1,1,2026-08-24T00:00:00.000
322,GSP000322,174,Willow GeoStateProvince 322,1,1,2026-08-24T00:00:00.000
323,GSP000323,99,Ion GeoStateProvince 323,1,1,2026-08-24T00:00:00.000
324,GSP000324,38,Orion GeoStateProvince 324,1,1,2026-08-24T00:00:00.000
325,GSP000325,68,Quartz GeoStateProvince 325,1,1,2026-08-24T00:00:00.000
326,GSP000326,68,Unity GeoStateProvince 326,1,1,2026-08-24T00:00:00.000
327,GSP000327,128,Pioneer GeoStateProvince 327,1,1,2026-08-24T00:00:00.000
328,GSP000328,21,Northstar GeoStateProvince 328,1,1,2026-08-24T00:00:00.000
329,GSP000329,31,Summit GeoStateProvince 329,1,1,2026-08-24T00:00:00.000
330,GSP000330,180,Quartz GeoStateProvince 330,1,1,2026-08-24T00:00:00.000
331,GSP000331,169,Ion GeoStateProvince 331,1,1,2026-08-24T00:00:00.000
332,GSP000332,132,Quartz GeoStateProvince 332,1,1,2026-08-24T00:00:00.000
333,GSP000333,51,Evergreen GeoStateProvince 333,1,1,2026-08-24T00:00:00.000
334,GSP000334,8,Titan GeoStateProvince 334,1,1,2026-08-24T00:00:00.000
335,GSP000335,15,Ion GeoStateProvince 335,1,1,2026-08-24T00:00:00.000
336,GSP000336,125,Evergreen GeoStateProvince 336,1,1,2026-08-24T00:00:00.000
337,GSP000337,120,Orion GeoStateProvince 337,1,1,2026-08-24T00:00:00.000
338,GSP000338,161,Pioneer GeoStateProvince 338,1,1,2026-08-24T00:00:00.000
339,GSP000339,63,Pioneer GeoStateProvince 339,1,1,2026-08-24T00:00:00.000
340,GSP000340,180,Riverton GeoStateProvince 340,1,1,2026-08-24T00:00:00.000
341,GSP000341,97,Cedar GeoStateProvince 341,1,1,2026-08-24T00:00:00.000
342,GSP000342,118,Harbor GeoStateProvince 342,1,1,2026-08-24T00:00:00.000
343,GSP000343,99,Vertex GeoStateProvince 343,1,1,2026-08-24T00:00:00.000
344,GSP000344,148,Harbor GeoStateProvince 344,1,1,2026-08-24T00:00:00.000
345,GSP000345,83,Vertex GeoStateProvince 345,1,1,2026-08-24T00:00:00.000
346,GSP000346,17,Cedar GeoStateProvince 346,1,1,2026-08-24T00:00:00.000
347,GSP000347,54,Liberty GeoStateProvince 347,1,1,2026-08-24T00:00:00.000
348,GSP000348,63,Meridian GeoStateProvince 348,1,1,2026-08-24T00:00:00.000
349,GSP000349,153,Titan GeoStateProvince 349,1,1,2026-08-24T00:00:00.000
350,GSP000350,56,Summit GeoStateProvince 350,1,1,2026-08-24T00:00:00.000
351,GSP000351,37,Ion GeoStateProvince 351,1,1,2026-08-24T00:00:00.000
352,GSP000352,171,Beacon GeoStateProvince 352,1,1,2026-08-24T00:00:00.000
353,GSP000353,63,Cedar GeoStateProvince 353,1,1,2026-08-24T00:00:00.000
354,GSP000354,124,Delta GeoStateProvince 354,1,1,2026-08-24T00:00:00.000
355,GSP000355,18,Vertex GeoStateProvince 355,1,1,2026-08-24T00:00:00.000
356,GSP000356,153,Summit GeoStateProvince 356,1,1,2026-08-24T00:00:00.000
357,GSP000357,36,Orion GeoStateProvince 357,1,1,2026-08-24T00:00:00.000
358,GSP000358,50,Northstar GeoStateProvince 358,1,1,2026-08-24T00:00:00.000
359,GSP000359,122,Unity GeoStateProvince 359,1,1,2026-08-24T00:00:00.000
360,GSP000360,113,Orion GeoStateProvince 360,1,1,2026-08-24T00:00:00.000
361,GSP000361,33,Summit GeoStateProvince 361,1,1,2026-08-24T00:00:00.000
362,GSP000362,118,Unity GeoStateProvince 362,1,1,2026-08-24T00:00:00.000
363,GSP000363,2,Keystone GeoStateProvince 363,1,1,2026-08-24T00:00:00.000
364,GSP000364,38,Forge GeoStateProvince 364,1,1,2026-08-24T00:00:00.000
365,GSP000365,95,Ion GeoStateProvince 365,1,1,2026-08-24T00:00:00.000
366,GSP000366,136,Willow GeoStateProvince 366,1,1,2026-08-24T00:00:00.000
367,GSP000367,58,Unity GeoStateProvince 367,1,1,2026-08-24T00:00:00.000
368,GSP000368,144,Ion GeoStateProvince 368,1,1,2026-08-24T00:00:00.000
369,GSP000369,129,Vertex GeoStateProvince 369,1,1,2026-08-24T00:00:00.000
370,GSP000370,174,Harbor GeoStateProvince 370,1,1,2026-08-24T00:00:00.000
371,GSP000371,124,Meridian GeoStateProvince 371,1,1,2026-08-24T00:00:00.000
372,GSP000372,177,Atlas GeoStateProvince 372,1,1,2026-08-24T00:00:00.000
373,GSP000373,128,Zenith GeoStateProvince 373,1,1,2026-08-24T00:00:00.000
374,GSP000374,44,Summit GeoStateProvince 374,1,1,2026-08-24T00:00:00.000
375,GSP000375,83,Cedar GeoStateProvince 375,1,1,2026-08-24T00:00:00.000
376,GSP000376,156,Ion GeoStateProvince 376,1,1,2026-08-24T00:00:00.000
377,GSP000377,40,Riverton GeoStateProvince 377,1,1,2026-08-24T00:00:00.000
378,GSP000378,124,Delta GeoStateProvince 378,1,1,2026-08-24T00:00:00.000
379,GSP000379,30,Vertex GeoStateProvince 379,1,1,2026-08-24T00:00:00.000
380,GSP000380,83,Unity GeoStateProvince 380,1,1,2026-08-24T00:00:00.000
381,GSP000381,138,Meridian GeoStateProvince 381,1,1,2026-08-24T00:00:00.000
382,GSP000382,82,Pioneer GeoStateProvince 382,1,1,2026-08-24T00:00:00.000
383,GSP000383,168,Keystone GeoStateProvince 383,1,1,2026-08-24T00:00:00.000
384,GSP000384,142,Zenith GeoStateProvince 384,1,1,2026-08-24T00:00:00.000
385,GSP000385,43,Meridian GeoStateProvince 385,1,1,2026-08-24T00:00:00.000
386,GSP000386,146,Cedar GeoStateProvince 386,1,1,2026-08-24T00:00:00.000
387,GSP000387,40,Zenith GeoStateProvince 387,1,1,2026-08-24T00:00:00.000
388,GSP000388,68,Northstar GeoStateProvince 388,1,1,2026-08-24T00:00:00.000
389,GSP000389,175,Atlas GeoStateProvince 389,1,1,2026-08-24T00:00:00.000
390,GSP000390,49,Delta GeoStateProvince 390,1,1,2026-08-24T00:00:00.000
391,GSP000391,140,Ion GeoStateProvince 391,1,1,2026-08-24T00:00:00.000
392,GSP000392,40,Beacon GeoStateProvince 392,1,1,2026-08-24T00:00:00.000
393,GSP000393,72,Forge GeoStateProvince 393,1,1,2026-08-24T00:00:00.000
394,GSP000394,152,Junction GeoStateProvince 394,1,1,2026-08-24T00:00:00.000
395,GSP000395,16,Northstar GeoStateProvince 395,1,1,2026-08-24T00:00:00.000
396,GSP000396,130,Atlas GeoStateProvince 396,1,1,2026-08-24T00:00:00.000
397,GSP000397,43,Ion GeoStateProvince 397,1,1,2026-08-24T00:00:00.000
398,GSP000398,117,Junction GeoStateProvince 398,1,1,2026-08-24T00:00:00.000
399,GSP000399,151,Willow GeoStateProvince 399,1,1,2026-08-24T00:00:00.000
400,GSP000400,2,Summit GeoStateProvince 400,1,1,2026-08-24T00:00:00.000
401,GSP000401,28,Summit GeoStateProvince 401,1,1,2026-08-24T00:00:00.000
402,GSP000402,81,Orion GeoStateProvince 402,1,1,2026-08-24T00:00:00.000
403,GSP000403,74,Pioneer GeoStateProvince 403,1,1,2026-08-24T00:00:00.000
404,GSP000404,98,Beacon GeoStateProvince 404,1,1,2026-08-24T00:00:00.000
405,GSP000405,94,Orion GeoStateProvince 405,1,1,2026-08-24T00:00:00.000
406,GSP000406,11,Meridian GeoStateProvince 406,1,1,2026-08-24T00:00:00.000
407,GSP000407,42,Pioneer GeoStateProvince 407,1,1,2026-08-24T00:00:00.000
408,GSP000408,53,Pioneer GeoStateProvince 408,1,1,2026-08-24T00:00:00.000
409,GSP000409,17,Titan GeoStateProvince 409,1,1,2026-08-24T00:00:00.000
410,GSP000410,117,Junction GeoStateProvince 410,1,1,2026-08-24T00:00:00.000
411,GSP000411,41,Junction GeoStateProvince 411,1,1,2026-08-24T00:00:00.000
412,GSP000412,48,Forge GeoStateProvince 412,1,1,2026-08-24T00:00:00.000
413,GSP000413,98,Willow GeoStateProvince 413,1,1,2026-08-24T00:00:00.000
414,GSP000414,52,Keystone GeoStateProvince 414,1,1,2026-08-24T00:00:00.000
415,GSP000415,143,Orion GeoStateProvince 415,1,1,2026-08-24T00:00:00.000
416,GSP000416,85,Riverton GeoStateProvince 416,1,1,2026-08-24T00:00:00.000
417,GSP000417,142,Orion GeoStateProvince 417,1,1,2026-08-24T00:00:00.000
418,GSP000418,115,Delta GeoStateProvince 418,1,1,2026-08-24T00:00:00.000
419,GSP000419,5,Pioneer GeoStateProvince 419,1,1,2026-08-24T00:00:00.000
420,GSP000420,87,Northstar GeoStateProvince 420,1,1,2026-08-24T00:00:00.000
421,GSP000421,7,Summit GeoStateProvince 421,1,1,2026-08-24T00:00:00.000
422,GSP000422,146,Summit GeoStateProvince 422,1,1,2026-08-24T00:00:00.000
423,GSP000423,85,Ion GeoStateProvince 423,1,1,2026-08-24T00:00:00.000
424,GSP000424,17,Granite GeoStateProvince 424,1,1,2026-08-24T00:00:00.000
425,GSP000425,165,Liberty GeoStateProvince 425,1,1,2026-08-24T00:00:00.000
426,GSP000426,45,Unity GeoStateProvince 426,1,1,2026-08-24T00:00:00.000
427,GSP000427,22,Cedar GeoStateProvince 427,1,1,2026-08-24T00:00:00.000
428,GSP000428,93,Quartz GeoStateProvince 428,1,1,2026-08-24T00:00:00.000
429,GSP000429,115,Atlas GeoStateProvince 429,1,1,2026-08-24T00:00:00.000
430,GSP000430,163,Titan GeoStateProvince 430,1,1,2026-08-24T00:00:00.000
431,GSP000431,58,Forge GeoStateProvince 431,1,1,2026-08-24T00:00:00.000
432,GSP000432,110,Riverton GeoStateProvince 432,1,1,2026-08-24T00:00:00.000
433,GSP000433,87,Ion GeoStateProvince 433,1,1,2026-08-24T00:00:00.000
434,GSP000434,140,Evergreen GeoStateProvince 434,1,1,2026-08-24T00:00:00.000
435,GSP000435,42,Junction GeoStateProvince 435,1,1,2026-08-24T00:00:00.000
436,GSP000436,144,Ion GeoStateProvince 436,1,1,2026-08-24T00:00:00.000
437,GSP000437,130,Harbor GeoStateProvince 437,1,1,2026-08-24T00:00:00.000
438,GSP000438,68,Liberty GeoStateProvince 438,1,1,2026-08-24T00:00:00.000
439,GSP000439,41,Junction GeoStateProvince 439,1,1,2026-08-24T00:00:00.000
440,GSP000440,59,Evergreen GeoStateProvince 440,1,1,2026-08-24T00:00:00.000
441,GSP000441,110,Ion GeoStateProvince 441,1,1,2026-08-24T00:00:00.000
442,GSP000442,119,Riverton GeoStateProvince 442,1,1,2026-08-24T00:00:00.000
443,GSP000443,28,Zenith GeoStateProvince 443,1,1,2026-08-24T00:00:00.000
444,GSP000444,60,Willow GeoStateProvince 444,1,1,2026-08-24T00:00:00.000
445,GSP000445,94,Quartz GeoStateProvince 445,1,1,2026-08-24T00:00:00.000
446,GSP000446,19,Evergreen GeoStateProvince 446,1,1,2026-08-24T00:00:00.000
447,GSP000447,84,Delta GeoStateProvince 447,1,1,2026-08-24T00:00:00.000
448,GSP000448,13,Atlas GeoStateProvince 448,1,1,2026-08-24T00:00:00.000
449,GSP000449,28,Quartz GeoStateProvince 449,1,1,2026-08-24T00:00:00.000
450,GSP000450,75,Quartz GeoStateProvince 450,1,1,2026-08-24T00:00:00.000
451,GSP000451,90,Meridian GeoStateProvince 451,1,1,2026-08-24T00:00:00.000
452,GSP000452,128,Forge GeoStateProvince 452,1,1,2026-08-24T00:00:00.000
453,GSP000453,141,Meridian GeoStateProvince 453,1,1,2026-08-24T00:00:00.000
454,GSP000454,43,Orion GeoStateProvince 454,1,1,2026-08-24T00:00:00.000
455,GSP000455,170,Junction GeoStateProvince 455,1,1,2026-08-24T00:00:00.000
456,GSP000456,118,Junction GeoStateProvince 456,1,1,2026-08-24T00:00:00.000
457,GSP000457,39,Vertex GeoStateProvince 457,1,1,2026-08-24T00:00:00.000
458,GSP000458,16,Forge GeoStateProvince 458,1,1,2026-08-24T00:00:00.000
459,GSP000459,113,Summit GeoStateProvince 459,1,1,2026-08-24T00:00:00.000
460,GSP000460,122,Forge GeoStateProvince 460,1,1,2026-08-24T00:00:00.000
461,GSP000461,178,Northstar GeoStateProvince 461,1,1,2026-08-24T00:00:00.000
462,GSP000462,3,Orion GeoStateProvince 462,1,1,2026-08-24T00:00:00.000
463,GSP000463,16,Willow GeoStateProvince 463,1,1,2026-08-24T00:00:00.000
464,GSP000464,34,Forge GeoStateProvince 464,1,1,2026-08-24T00:00:00.000
465,GSP000465,108,Delta GeoStateProvince 465,1,1,2026-08-24T00:00:00.000
466,GSP000466,120,Ion GeoStateProvince 466,1,1,2026-08-24T00:00:00.000
467,GSP000467,145,Summit GeoStateProvince 467,1,1,2026-08-24T00:00:00.000
468,GSP000468,56,Summit GeoStateProvince 468,1,1,2026-08-24T00:00:00.000
469,GSP000469,143,Quartz GeoStateProvince 469,1,1,2026-08-24T00:00:00.000
470,GSP000470,55,Orion GeoStateProvince 470,1,1,2026-08-24T00:00:00.000
471,GSP000471,73,Riverton GeoStateProvince 471,1,1,2026-08-24T00:00:00.000
472,GSP000472,137,Titan GeoStateProvince 472,1,1,2026-08-24T00:00:00.000
473,GSP000473,3,Ion GeoStateProvince 473,1,1,2026-08-24T00:00:00.000
474,GSP000474,131,Vertex GeoStateProvince 474,1,1,2026-08-24T00:00:00.000
475,GSP000475,140,Titan GeoStateProvince 475,1,1,2026-08-24T00:00:00.000
476,GSP000476,167,Evergreen GeoStateProvince 476,1,1,2026-08-24T00:00:00.000
477,GSP000477,140,Vertex GeoStateProvince 477,1,1,2026-08-24T00:00:00.000
478,GSP000478,81,Vertex GeoStateProvince 478,1,1,2026-08-24T00:00:00.000
479,GSP000479,122,Cedar GeoStateProvince 479,1,1,2026-08-24T00:00:00.000
480,GSP000480,15,Unity GeoStateProvince 480,1,1,2026-08-24T00:00:00.000
481,GSP000481,148,Evergreen GeoStateProvince 481,1,1,2026-08-24T00:00:00.000
482,GSP000482,40,Quartz GeoStateProvince 482,1,1,2026-08-24T00:00:00.000
483,GSP000483,154,Summit GeoStateProvince 483,1,1,2026-08-24T00:00:00.000
484,GSP000484,96,Unity GeoStateProvince 484,1,1,2026-08-24T00:00:00.000
485,GSP000485,78,Unity GeoStateProvince 485,1,1,2026-08-24T00:00:00.000
486,GSP000486,107,Orion GeoStateProvince 486,1,1,2026-08-24T00:00:00.000
487,GSP000487,16,Zenith GeoStateProvince 487,1,1,2026-08-24T00:00:00.000
488,GSP000488,73,Zenith GeoStateProvince 488,1,1,2026-08-24T00:00:00.000
489,GSP000489,40,Forge GeoStateProvince 489,1,1,2026-08-24T00:00:00.000
490,GSP000490,118,Riverton GeoStateProvince 490,1,1,2026-08-24T00:00:00.000
491,GSP000491,97,Pioneer GeoStateProvince 491,1,1,2026-08-24T00:00:00.000
492,GSP000492,61,Beacon GeoStateProvince 492,1,1,2026-08-24T00:00:00.000
493,GSP000493,92,Pioneer GeoStateProvince 493,1,1,2026-08-24T00:00:00.000
494,GSP000494,74,Keystone GeoStateProvince 494,1,1,2026-08-24T00:00:00.000
495,GSP000495,139,Northstar GeoStateProvince 495,1,1,2026-08-24T00:00:00.000
496,GSP000496,11,Pioneer GeoStateProvince 496,1,1,2026-08-24T00:00:00.000
497,GSP000497,96,Liberty GeoStateProvince 497,1,1,2026-08-24T00:00:00.000
498,GSP000498,143,Riverton GeoStateProvince 498,1,1,2026-08-24T00:00:00.000
499,GSP000499,17,Orion GeoStateProvince 499,1,1,2026-08-24T00:00:00.000
500,GSP000500,58,Liberty GeoStateProvince 500,1,1,2026-08-24T00:00:00.000
