SalesCustomerNodeKey,SalesCustomerNodeCode,SalesCustomerDivisionKey,SalesCustomerNodeName,SourceSystemKey,BatchId,LoadedAtUtc
310,SCN000310,299,Delta SalesCustomerNode 310,1,1,2026-08-24T00:00:00.000
311,SCN000311,411,Delta SalesCustomerNode 311,1,1,2026-08-24T00:00:00.000
312,SCN000312,260,Summit SalesCustomerNode 312,1,1,2026-08-24T00:00:00.000
313,SCN000313,396,Junction SalesCustomerNode 313,1,1,2026-08-24T00:00:00.000
314,SCN000314,466,Forge SalesCustomerNode 314,1,1,2026-08-24T00:00:00.000
315,SCN000315,353,Evergreen SalesCustomerNode 315,1,1,2026-08-24T00:00:00.000
316,SCN000316,398,Riverton SalesCustomerNode 316,1,1,2026-08-24T00:00:00.000
317,SCN000317,135,Liberty SalesCustomerNode 317,1,1,2026-08-24T00:00:00.000
318,SCN000318,69,Orion SalesCustomerNode 318,1,1,2026-08-24T00:00:00.000
319,SCN000319,63,Ion SalesCustomerNode 319,1,1,2026-08-24T00:00:00.000
320,SCN000320,426,Quartz SalesCustomerNode 320,1,1,2026-08-24T00:00:00.000
321,SCN000321,89,Atlas SalesCustomerNode 321,1,1,2026-08-24T00:00:00.000
322,SCN000322,313,Northstar SalesCustomerNode 322,1,1,2026-08-24T00:00:00.000
323,SCN000323,123,Evergreen SalesCustomerNode 323,1,1,2026-08-24T00:00:00.000
324,SCN000324,352,Beacon SalesCustomerNode 324,1,1,2026-08-24T00:00:00.000
325,SCN000325,265,Unity SalesCustomerNode 325,1,1,2026-08-24T00:00:00.000
326,SCN000326,236,Forge SalesCustomerNode 326,1,1,2026-08-24T00:00:00.000
327,SCN000327,391,Evergreen SalesCustomerNode 327,1,1,2026-08-24T00:00:00.000
328,SCN000328,479,Zenith SalesCustomerNode 328,1,1,2026-08-24T00:00:00.000
329,SCN000329,296,Ion SalesCustomerNode 329,1,1,2026-08-24T00:00:00.000
330,SCN000330,78,Meridian SalesCustomerNode 330,1,1,2026-08-24T00:00:00.000
331,SCN000331,440,Junction SalesCustomerNode 331,1,1,2026-08-24T00:00:00.000
332,SCN000332,31,Titan SalesCustomerNode 332,1,1,2026-08-24T00:00:00.000
333,SCN000333,439,Cedar SalesCustomerNode 333,1,1,2026-08-24T00:00:00.000
334,SCN000334,68,Forge SalesCustomerNode 334,1,1,2026-08-24T00:00:00.000
335,SCN000335,205,Meridian SalesCustomerNode 335,1,1,2026-08-24T00:00:00.000
336,SCN000336,105,Unity SalesCustomerNode 336,1,1,2026-08-24T00:00:00.000
337,SCN000337,451,Riverton SalesCustomerNode 337,1,1,2026-08-24T00:00:00.000
338,SCN000338,412,Meridian SalesCustomerNode 338,1,1,2026-08-24T00:00:00.000
339,SCN000339,33,Titan SalesCustomerNode 339,1,1,2026-08-24T00:00:00.000
340,SCN000340,454,Northstar SalesCustomerNode 340,1,1,2026-08-24T00:00:00.000
341,SCN000341,125,Cedar SalesCustomerNode 341,1,1,2026-08-24T00:00:00.000
342,SCN000342,58,Harbor SalesCustomerNode 342,1,1,2026-08-24T00:00:00.000
343,SCN000343,449,Zenith SalesCustomerNode 343,1,1,2026-08-24T00:00:00.000
344,SCN000344,437,Atlas SalesCustomerNode 344,1,1,2026-08-24T00:00:00.000
345,SCN000345,185,Meridian SalesCustomerNode 345,1,1,2026-08-24T00:00:00.000
346,SCN000346,30,Quartz SalesCustomerNode 346,1,1,2026-08-24T00:00:00.000
347,SCN000347,410,Vertex SalesCustomerNode 347,1,1,2026-08-24T00:00:00.000
348,SCN000348,334,Beacon SalesCustomerNode 348,1,1,2026-08-24T00:00:00.000
349,SCN000349,249,Willow SalesCustomerNode 349,1,1,2026-08-24T00:00:00.000
350,SCN000350,147,Titan SalesCustomerNode 350,1,1,2026-08-24T00:00:00.000
351,SCN000351,258,Pioneer SalesCustomerNode 351,1,1,2026-08-24T00:00:00.000
352,SCN000352,353,Junction SalesCustomerNode 352,1,1,2026-08-24T00:00:00.000
353,SCN000353,211,Quartz SalesCustomerNode 353,1,1,2026-08-24T00:00:00.000
354,SCN000354,426,Delta SalesCustomerNode 354,1,1,2026-08-24T00:00:00.000
355,SCN000355,155,Zenith SalesCustomerNode 355,1,1,2026-08-24T00:00:00.000
356,SCN000356,362,Forge SalesCustomerNode 356,1,1,2026-08-24T00:00:00.000
357,SCN000357,88,Zenith SalesCustomerNode 357,1,1,2026-08-24T00:00:00.000
358,SCN000358,194,Liberty SalesCustomerNode 358,1,1,2026-08-24T00:00:00.000
359,SCN000359,10,Titan SalesCustomerNode 359,1,1,2026-08-24T00:00:00.000
360,SCN000360,116,Willow SalesCustomerNode 360,1,1,2026-08-24T00:00:00.000
361,SCN000361,419,Beacon SalesCustomerNode 361,1,1,2026-08-24T00:00:00.000
362,SCN000362,427,Harbor SalesCustomerNode 362,1,1,2026-08-24T00:00:00.000
363,SCN000363,252,Pioneer SalesCustomerNode 363,1,1,2026-08-24T00:00:00.000
364,SCN000364,450,Cedar SalesCustomerNode 364,1,1,2026-08-24T00:00:00.000
365,SCN000365,272,Evergreen SalesCustomerNode 365,1,1,2026-08-24T00:00:00.000
366,SCN000366,379,Liberty SalesCustomerNode 366,1,1,2026-08-24T00:00:00.000
367,SCN000367,457,Unity SalesCustomerNode 367,1,1,2026-08-24T00:00:00.000
368,SCN000368,431,Vertex SalesCustomerNode 368,1,1,2026-08-24T00:00:00.000
369,SCN000369,466,Forge SalesCustomerNode 369,1,1,2026-08-24T00:00:00.000
370,SCN000370,469,Zenith SalesCustomerNode 370,1,1,2026-08-24T00:00:00.000
371,SCN000371,105,Cedar SalesCustomerNode 371,1,1,2026-08-24T00:00:00.000
372,SCN000372,93,Atlas SalesCustomerNode 372,1,1,2026-08-24T00:00:00.000
373,SCN000373,471,Evergreen SalesCustomerNode 373,1,1,2026-08-24T00:00:00.000
374,SCN000374,9,Willow SalesCustomerNode 374,1,1,2026-08-24T00:00:00.000
375,SCN000375,101,Atlas SalesCustomerNode 375,1,1,2026-08-24T00:00:00.000
376,SCN000376,446,Northstar SalesCustomerNode 376,1,1,2026-08-24T00:00:00.000
377,SCN000377,337,Quartz SalesCustomerNode 377,1,1,2026-08-24T00:00:00.000
378,SCN000378,203,Harbor SalesCustomerNode 378,1,1,2026-08-24T00:00:00.000
379,SCN000379,298,Cedar SalesCustomerNode 379,1,1,2026-08-24T00:00:00.000
380,SCN000380,53,Meridian SalesCustomerNode 380,1,1,2026-08-24T00:00:00.000
381,SCN000381,413,Ion SalesCustomerNode 381,1,1,2026-08-24T00:00:00.000
382,SCN000382,412,Liberty SalesCustomerNode 382,1,1,2026-08-24T00:00:00.000
383,SCN000383,158,Beacon SalesCustomerNode 383,1,1,2026-08-24T00:00:00.000
384,SCN000384,198,Quartz SalesCustomerNode 384,1,1,2026-08-24T00:00:00.000
385,SCN000385,74,Evergreen SalesCustomerNode 385,1,1,2026-08-24T00:00:00.000
386,SCN000386,38,Junction SalesCustomerNode 386,1,1,2026-08-24T00:00:00.000
387,SCN000387,337,Harbor SalesCustomerNode 387,1,1,2026-08-24T00:00:00.000
388,SCN000388,286,Orion SalesCustomerNode 388,1,1,2026-08-24T00:00:00.000
389,SCN000389,195,Forge SalesCustomerNode 389,1,1,2026-08-24T00:00:00.000
390,SCN000390,412,Orion SalesCustomerNode 390,1,1,2026-08-24T00:00:00.000
391,SCN000391,148,Keystone SalesCustomerNode 391,1,1,2026-08-24T00:00:00.000
392,SCN000392,14,Northstar SalesCustomerNode 392,1,1,2026-08-24T00:00:00.000
393,SCN000393,446,Willow SalesCustomerNode 393,1,1,2026-08-24T00:00:00.000
394,SCN000394,313,Meridian SalesCustomerNode 394,1,1,2026-08-24T00:00:00.000
395,SCN000395,128,Summit SalesCustomerNode 395,1,1,2026-08-24T00:00:00.000
396,SCN000396,272,Keystone SalesCustomerNode 396,1,1,2026-08-24T00:00:00.000
397,SCN000397,228,Summit SalesCustomerNode 397,1,1,2026-08-24T00:00:00.000
398,SCN000398,137,Ion SalesCustomerNode 398,1,1,2026-08-24T00:00:00.000
399,SCN000399,479,Beacon SalesCustomerNode 399,1,1,2026-08-24T00:00:00.000
400,SCN000400,61,Cedar SalesCustomerNode 400,1,1,2026-08-24T00:00:00.000
401,SCN000401,476,Beacon SalesCustomerNode 401,1,1,2026-08-24T00:00:00.000
402,SCN000402,236,Ion SalesCustomerNode 402,1,1,2026-08-24T00:00:00.000
403,SCN000403,76,Titan SalesCustomerNode 403,1,1,2026-08-24T00:00:00.000
404,SCN000404,130,Delta SalesCustomerNode 404,1,1,2026-08-24T00:00:00.000
405,SCN000405,323,Granite SalesCustomerNode 405,1,1,2026-08-24T00:00:00.000
406,SCN000406,65,Unity SalesCustomerNode 406,1,1,2026-08-24T00:00:00.000
407,SCN000407,285,Beacon SalesCustomerNode 407,1,1,2026-08-24T00:00:00.000
408,SCN000408,458,Meridian SalesCustomerNode 408,1,1,2026-08-24T00:00:00.000
409,SCN000409,156,Liberty SalesCustomerNode 409,1,1,2026-08-24T00:00:00.000
410,SCN000410,353,Ion SalesCustomerNode 410,1,1,2026-08-24T00:00:00.000
411,SCN000411,447,Forge SalesCustomerNode 411,1,1,2026-08-24T00:00:00.000
412,SCN000412,432,Delta SalesCustomerNode 412,1,1,2026-08-24T00:00:00.000
413,SCN000413,429,Orion SalesCustomerNode 413,1,1,2026-08-24T00:00:00.000
414,SCN000414,266,Harbor SalesCustomerNode 414,1,1,2026-08-24T00:00:00.000
415,SCN000415,351,Ion SalesCustomerNode 415,1,1,2026-08-24T00:00:00.000
416,SCN000416,123,Riverton SalesCustomerNode 416,1,1,2026-08-24T00:00:00.000
417,SCN000417,186,Zenith SalesCustomerNode 417,1,1,2026-08-24T00:00:00.000
418,SCN000418,282,Vertex SalesCustomerNode 418,1,1,2026-08-24T00:00:00.000
419,SCN000419,458,Meridian SalesCustomerNode 419,1,1,2026-08-24T00:00:00.000
420,SCN000420,379,Liberty SalesCustomerNode 420,1,1,2026-08-24T00:00:00.000
421,SCN000421,57,Evergreen SalesCustomerNode 421,1,1,2026-08-24T00:00:00.000
422,SCN000422,458,Unity SalesCustomerNode 422,1,1,2026-08-24T00:00:00.000
423,SCN000423,278,Pioneer SalesCustomerNode 423,1,1,2026-08-24T00:00:00.000
424,SCN000424,306,Northstar SalesCustomerNode 424,1,1,2026-08-24T00:00:00.000
425,SCN000425,144,Cedar SalesCustomerNode 425,1,1,2026-08-24T00:00:00.000
426,SCN000426,206,Willow SalesCustomerNode 426,1,1,2026-08-24T00:00:00.000
427,SCN000427,356,Keystone SalesCustomerNode 427,1,1,2026-08-24T00:00:00.000
428,SCN000428,298,Vertex SalesCustomerNode 428,1,1,2026-08-24T00:00:00.000
429,SCN000429,11,Ion SalesCustomerNode 429,1,1,2026-08-24T00:00:00.000
430,SCN000430,2,Atlas SalesCustomerNode 430,1,1,2026-08-24T00:00:00.000
431,SCN000431,174,Atlas SalesCustomerNode 431,1,1,2026-08-24T00:00:00.000
432,SCN000432,4,Quartz SalesCustomerNode 432,1,1,2026-08-24T00:00:00.000
433,SCN000433,253,Cedar SalesCustomerNode 433,1,1,2026-08-24T00:00:00.000
434,SCN000434,470,Liberty SalesCustomerNode 434,1,1,2026-08-24T00:00:00.000
435,SCN000435,355,Forge SalesCustomerNode 435,1,1,2026-08-24T00:00:00.000
436,SCN000436,115,Evergreen SalesCustomerNode 436,1,1,2026-08-24T00:00:00.000
437,SCN000437,428,Northstar SalesCustomerNode 437,1,1,2026-08-24T00:00:00.000
438,SCN000438,130,Junction SalesCustomerNode 438,1,1,2026-08-24T00:00:00.000
439,SCN000439,310,Forge SalesCustomerNode 439,1,1,2026-08-24T00:00:00.000
440,SCN000440,235,Quartz SalesCustomerNode 440,1,1,2026-08-24T00:00:00.000
441,SCN000441,152,Titan SalesCustomerNode 441,1,1,2026-08-24T00:00:00.000
442,SCN000442,272,Keystone SalesCustomerNode 442,1,1,2026-08-24T00:00:00.000
443,SCN000443,325,Riverton SalesCustomerNode 443,1,1,2026-08-24T00:00:00.000
444,SCN000444,438,Evergreen SalesCustomerNode 444,1,1,2026-08-24T00:00:00.000
445,SCN000445,128,Willow SalesCustomerNode 445,1,1,2026-08-24T00:00:00.000
446,SCN000446,339,Titan SalesCustomerNode 446,1,1,2026-08-24T00:00:00.000
447,SCN000447,420,Zenith SalesCustomerNode 447,1,1,2026-08-24T00:00:00.000
448,SCN000448,142,Meridian SalesCustomerNode 448,1,1,2026-08-24T00:00:00.000
449,SCN000449,154,Keystone SalesCustomerNode 449,1,1,2026-08-24T00:00:00.000
450,SCN000450,402,Northstar SalesCustomerNode 450,1,1,2026-08-24T00:00:00.000
451,SCN000451,141,Junction SalesCustomerNode 451,1,1,2026-08-24T00:00:00.000
452,SCN000452,126,Northstar SalesCustomerNode 452,1,1,2026-08-24T00:00:00.000
453,SCN000453,158,Orion SalesCustomerNode 453,1,1,2026-08-24T00:00:00.000
454,SCN000454,193,Quartz SalesCustomerNode 454,1,1,2026-08-24T00:00:00.000
455,SCN000455,477,Zenith SalesCustomerNode 455,1,1,2026-08-24T00:00:00.000
456,SCN000456,309,Forge SalesCustomerNode 456,1,1,2026-08-24T00:00:00.000
457,SCN000457,361,Vertex SalesCustomerNode 457,1,1,2026-08-24T00:00:00.000
458,SCN000458,268,Willow SalesCustomerNode 458,1,1,2026-08-24T00:00:00.000
459,SCN000459,435,Harbor SalesCustomerNode 459,1,1,2026-08-24T00:00:00.000
460,SCN000460,475,Evergreen SalesCustomerNode 460,1,1,2026-08-24T00:00:00.000
461,SCN000461,119,Northstar SalesCustomerNode 461,1,1,2026-08-24T00:00:00.000
462,SCN000462,62,Granite SalesCustomerNode 462,1,1,2026-08-24T00:00:00.000
463,SCN000463,479,Riverton SalesCustomerNode 463,1,1,2026-08-24T00:00:00.000
464,SCN000464,242,Summit SalesCustomerNode 464,1,1,2026-08-24T00:00:00.000
465,SCN000465,48,Forge SalesCustomerNode 465,1,1,2026-08-24T00:00:00.000
466,SCN000466,267,Zenith SalesCustomerNode 466,1,1,2026-08-24T00:00:00.000
467,SCN000467,351,Atlas SalesCustomerNode 467,1,1,2026-08-24T00:00:00.000
468,SCN000468,124,Keystone SalesCustomerNode 468,1,1,2026-08-24T00:00:00.000
469,SCN000469,126,Meridian SalesCustomerNode 469,1,1,2026-08-24T00:00:00.000
470,SCN000470,67,Titan SalesCustomerNode 470,1,1,2026-08-24T00:00:00.000
471,SCN000471,13,Unity SalesCustomerNode 471,1,1,2026-08-24T00:00:00.000
472,SCN000472,240,Unity SalesCustomerNode 472,1,1,2026-08-24T00:00:00.000
473,SCN000473,138,Junction SalesCustomerNode 473,1,1,2026-08-24T00:00:00.000
474,SCN000474,44,Liberty SalesCustomerNode 474,1,1,2026-08-24T00:00:00.000
475,SCN000475,338,Delta SalesCustomerNode 475,1,1,2026-08-24T00:00:00.000
476,SCN000476,154,Liberty SalesCustomerNode 476,1,1,2026-08-24T00:00:00.000
477,SCN000477,257,Riverton SalesCustomerNode 477,1,1,2026-08-24T00:00:00.000
478,SCN000478,351,Atlas SalesCustomerNode 478,1,1,2026-08-24T00:00:00.000
479,SCN000479,307,Evergreen SalesCustomerNode 479,1,1,2026-08-24T00:00:00.000
480,SCN000480,138,Quartz SalesCustomerNode 480,1,1,2026-08-24T00:00:00.000
481,SCN000481,148,Pioneer SalesCustomerNode 481,1,1,2026-08-24T00:00:00.000
482,SCN000482,29,Atlas SalesCustomerNode 482,1,1,2026-08-24T00:00:00.000
483,SCN000483,88,Titan SalesCustomerNode 483,1,1,2026-08-24T00:00:00.000
484,SCN000484,266,Delta SalesCustomerNode 484,1,1,2026-08-24T00:00:00.000
485,SCN000485,82,Cedar SalesCustomerNode 485,1,1,2026-08-24T00:00:00.000
486,SCN000486,228,Beacon SalesCustomerNode 486,1,1,2026-08-24T00:00:00.000
487,SCN000487,18,Summit SalesCustomerNode 487,1,1,2026-08-24T00:00:00.000
488,SCN000488,98,Vertex SalesCustomerNode 488,1,1,2026-08-24T00:00:00.000
489,SCN000489,269,Liberty SalesCustomerNode 489,1,1,2026-08-24T00:00:00.000
490,SCN000490,238,Willow SalesCustomerNode 490,1,1,2026-08-24T00:00:00.000
491,SCN000491,53,Unity SalesCustomerNode 491,1,1,2026-08-24T00:00:00.000
492,SCN000492,194,Zenith SalesCustomerNode 492,1,1,2026-08-24T00:00:00.000
493,SCN000493,4,Junction SalesCustomerNode 493,1,1,2026-08-24T00:00:00.000
494,SCN000494,19,Keystone SalesCustomerNode 494,1,1,2026-08-24T00:00:00.000
495,SCN000495,97,Pioneer SalesCustomerNode 495,1,1,2026-08-24T00:00:00.000
496,SCN000496,71,Riverton SalesCustomerNode 496,1,1,2026-08-24T00:00:00.000
497,SCN000497,190,Harbor SalesCustomerNode 497,1,1,2026-08-24T00:00:00.000
498,SCN000498,113,Titan SalesCustomerNode 498,1,1,2026-08-24T00:00:00.000
499,SCN000499,78,Vertex SalesCustomerNode 499,1,1,2026-08-24T00:00:00.000
500,SCN000500,134,Meridian SalesCustomerNode 500,1,1,2026-08-24T00:00:00.000
